"tid","loc_name","loc_number","loc_type","address_1","country","region_code","hours_of_operation","state","city","postal_code","phone","latitude","longitude","services_included","contact","opening_date","RunDate","InsertUpdateTime","RunID"
24540,"Prescott","466","Warehouse","3911 E STATE ROUTE 69","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","PRESCOTT","86301-6717","(928) 541-2203","34.548006","-112.396774","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane; Diesel","","1996-06-27","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24541,"Twin Falls","145","Warehouse","731 POLE LINE RD","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","ID","TWIN FALLS","83301-3036","(208) 736-1550","42.5929619","-114.4641176","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1993-07-20","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24542,"Mesa","1028","Warehouse","1444 S SOSSAMAN RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","MESA","85209-3400","(480) 333-6552","33.392191","-111.667523","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1994-10-27","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24543,"Scottsdale","427","Warehouse","15255 N HAYDEN RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","SCOTTSDALE","85260-2507","(480) 948-5040","33.624136","-111.901912","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Car Wash","","1987-07-06","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24544,"Cave Creek","738","Warehouse","2450 E BEARDSLEY RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","PHOENIX","85050-1300","(480) 375-2850","33.66957","-112.02916","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2005-11-11","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24545,"Paradise Valley","1058","Warehouse","4570 E CACTUS RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","PHOENIX","85032-7702","(480) 308-7044","33.599661","-111.983217","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2009-09-18","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24546,"SE Gilbert","644","Warehouse","2887 S MARKET ST","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","GILBERT","85295-1303","(480) 366-3950","33.297538","-111.747827","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-05-04","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24547,"Montgomery","1009","Warehouse","8251 EASTCHASE PKWY","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AL","MONTGOMERY","36117-7033","(334) 270-7452","32.363886","-86.15088","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2007-10-04","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24548,"Gilbert","481","Warehouse","1415 N ARIZONA AVE","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","GILBERT","85233-1616","(480) 293-0053","33.375409","-111.842325","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1979-11-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24549,"Dallas GA","1389","Warehouse","1715 CHARLES HARDY PKWY","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","DALLAS","30157","(404) 806-4595","33.9204932","-84.7614352","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2021-03-11","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24550,"Mobile","1192","Warehouse","1450 TINGLE CIRCLE WEST","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AL","MOBILE","36606-2632","(251) 308-7030","30.647386","-88.119292","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2015-06-04","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24551,"N Phoenix","490","Warehouse","19001 N 27TH AVE","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","PHOENIX","85027-5036","(623) 293-4400","33.659357","-112.115464","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane; Diesel","","2000-06-22","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24552,"Tucson","407","Warehouse","6255 EAST GRANT ROAD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","TUCSON","85712-5834","(520) 886-6377","32.2519","-110.859","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1982-05-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24553,"Thomas Road","465","Warehouse","4502 E OAK ST","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","PHOENIX","85008-2411","(602) 808-0101","33.47292","-111.98484","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1994-12-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24554,"Woodstock","1295","Warehouse","113 LINCOLN ST","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","WOODSTOCK","30188-7800","(770) 694-7193","34.119874","-84.5157021","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2018-08-09","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24555,"Chandler","736","Warehouse","595 S GALLERIA WAY","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","CHANDLER","85226-4932","(480) 375-2051","33.294814","-111.898568","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2005-12-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24556,"Tempe","436","Warehouse","1445 W ELLIOT RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","TEMPE","85284-1103","(480) 496-6651","33.349027","-111.958687","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1989-11-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24557,"Town Center","189","Warehouse","645 BARRETT PARKWAY NW","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","KENNESAW","30144-4922","(770) 794-1767","34.00476","-84.569131","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1997-09-13","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24558,"NW Tucson","431","Warehouse","3901 W COSTCO DR","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","TUCSON","85741-2864","(520) 797-1980","32.327402","-111.048018","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","1989-04-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24559,"Glendale","674","Warehouse","17550 N 79TH AVE","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","GLENDALE","85308-8711","(623) 776-4003","33.643778","-112.230948","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Car Wash","","1988-08-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24560,"Phoenix Bus Ctr","827","Warehouse","3801 N 33RD AVE","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","AZ","PHOENIX","85017-4508","(480) 293-2123","33.491791","-112.12838","Gas Station","","2001-11-20","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24561,"Avon OH","343","Warehouse","35804 DETROIT ROAD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","OH","AVON","44011-1681","(440) 930-0103","41.458475","-82.015908","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-12-10","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24562,"SW Tucson","1079","Warehouse","1650 E TUCSON MARKETPLACE BLVD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","TUCSON","85713-6561","(520) 791-7340","32.181912","-110.946742","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2011-04-14","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24563,"Cumberland Mall","631","Warehouse","2900 CUMBERLAND MALL SE","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","ATLANTA","30339-8107","(770) 431-1700","33.88075","-84.47206","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-11-15","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24564,"Avondale","691","Warehouse","10000 W MCDOWELL RD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","AVONDALE","85392-4803","(623) 907-5663","33.464736","-112.275458","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-10-11","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24565,"Alpharetta","743","Warehouse","2855 JORDAN CT","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","ALPHARETTA","30004-3869","(678) 823-4950","34.090796","-84.277026","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2005-06-04","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24566,"Surprise","1375","Warehouse","16385 W. WADDELL RD.","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","AZ","SURPRISE","85388","(602) 325-1799","33.610013","-112.41034","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1978-11-01","2022-05-03 08:10:15","2022-05-03 08:10:33",46269
24567,"Strongsville","625","Warehouse","16690 ROYALTON RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","OH","STRONGSVILLE","44136-4433","(440) 783-3415","41.313032","-81.816754","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2009-11-18","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24568,"Perimeter","188","Warehouse","6350 PEACHTREE DUNWOODY RD","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","ATLANTA","30328-4527","(770) 352-8660","33.928124","-84.35192","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1996-11-13","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24569,"Cumming","1175","Warehouse","1211 BALD RIDGE MARINA RD","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","CUMMING","30041-8484","(470) 239-6610","34.2122","-84.116293","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2014-08-29","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24570,"Brookhaven","1084","Warehouse","500 BROOKHAVEN AVE NE","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","ATLANTA","30319-3291","(404) 460-1915","33.87185","-84.33537","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2010-10-28","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24571,"Sharpsburg","1361","Warehouse","40 FISCHER CROSSINGS DR","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","SHARPSBURG","30277","(678) 621-8594","33.400461","-84.621576","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2019-08-22","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24572,"Gwinnett","187","Warehouse","3980 VENTURE DR","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","DULUTH","30096-5077","(770) 622-1330","33.94909","-84.143252","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1996-11-13","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24573,"Mall Of Georgia","366","Warehouse","1550 MALL OF GEORGIA BLVD","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","GA","BUFORD","30519-6551","(678) 288-3009","34.061632","-83.995033","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-05-03","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24574,"Morrow Bus Ctr","579","Warehouse","1700 MOUNT ZION RD","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","GA","MORROW","30260-3014","(678) 201-0003","33.57221","-84.332962","Food Court; Gas Station; Pharmacy","","2012-09-04","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24575,"Boston Heights","1226","Warehouse","6720 BASS PRO DR","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","OH","BOSTON HEIGHTS","44236-1198","(330) 341-7000","41.2632","-81.51267","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2016-06-22","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24576,"Mayfield Heights","344","Warehouse","1409 GOLDEN GATE BLVD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","OH","CLEVELAND","44124-1808","(440) 544-1350","41.5247","-81.447","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-10-22","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24577,"Missoula","67","Warehouse","3220 N RESERVE ST","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MT","MISSOULA","59808-1556","(406) 543-6445","46.894787","-114.03928","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1991-11-27","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24578,"N London","530","Warehouse","693 WONDERLAND RD N","CA","EC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","ON","LONDON","N6H 4L1","(519) 474-5301","42.986599","-81.294042","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane; Diesel; Oil Change","","2004-02-19","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24579,"Westminster ON","508","Warehouse","4313 WELLINGTON RD S","CA","EC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","ON","LONDON","N6E 2Z8","(519) 680-1027","42.919","-81.2113","Food Court; Optical Department; Pharmacy; Tire Service Center; Propane; Oil Change","","1990-11-07","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24580,"Medicine Hat","593","Warehouse","2350 BOX SPRINGS BLVD NW","CA","WC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","AB","MEDICINE HAT","T1C 0C8","(403) 581-5700","50.06977063","-110.7408964","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2007-11-30","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24581,"S Saskatoon","1234","Warehouse","225 MARKET DRIVE","CA","WC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","SK","SASKATOON","S7V 0L2","(306) 700-2883","52.090994","-106.529321","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2016-11-10","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24582,"Henderson","673","Warehouse","791 MARKS ST","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NV","HENDERSON","89014-8601","(702) 352-2000","36.069","-115.0373","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1991-11-15","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24583,"Saskatoon","152","Warehouse","115 MARQUIS DR W","CA","WC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","SK","SASKATOON","S7R 1C7","(306) 933-4262","52.19391","-106.67462","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1991-10-22","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24584,"Centennial","737","Warehouse","6555 N. DECATUR BLVD","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NV","LAS VEGAS","89131-2796","(702) 415-2300","36.2783","-115.2093","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2005-10-27","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24585,"Las Vegas Bus Ctr","563","Warehouse","222 S MARTIN L KING BLVD","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","NV","LAS VEGAS","89106-4305","(702) 384-6247","36.171958","-115.16267","Gas Station","","2009-02-19","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24586,"SW Henderson","1320","Warehouse","3411 SAINT ROSE PKWY","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NV","HENDERSON","89052-4570","(702) 803-7044","35.987559","-115.138791","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2018-11-08","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24587,"Pharr","1108","Warehouse","1501 W KELLY AVE","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","PHARR","78577-5031","(956) 354-3900","26.193844","-98.198963","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2012-03-15","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24588,"Summerlin","685","Warehouse","801 S PAVILION CENTER DR","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NV","LAS VEGAS","89144-4566","(702) 352-2053","36.1626","-115.333","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-10-04","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24589,"Boise","761","Warehouse","2051 S COLE RD","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","ID","BOISE","83709-2815","(208) 321-8700","43.584761","-116.27414","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Car Wash","","1988-10-11","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24590,"Greenville","1005","Warehouse","1021 WOODRUFF RD","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","SC","GREENVILLE","29607-4108","(864) 297-2560","34.835851","-82.312891","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2007-08-16","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24591,"Waterloo","1248","Warehouse","930 ERB ST W","CA","EC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","ON","WATERLOO","N2J 3Z4","(226) 215-1150","43.445222","-80.579687","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2016-11-08","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24592,"Meridian","1343","Warehouse","3403 W. CHINDEN BLVD","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","ID","MERIDIAN","83646","(986) 200-4136","43.6610822","-116.4362837","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2020-10-30","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
24593,"Nampa","734","Warehouse","16700 N MARKET PLACE BLVD","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","ID","NAMPA","83687-7909","(208) 465-3800","43.61421","-116.591892","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-08-23","2022-05-03 08:10:15","2022-05-03 08:10:34",46269
