address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly
"4100 Barksdale Blvd Bossier City, LA 71112",Bossier City,LA,71112,32.4774731,-93.677647,kroger,4,3,4,3
"1050 George Dement Blvd. Bossier City, LA 71111",Bossier City,LA,71111,32.550501,-93.706843,kroger,4,3,4,3
"6652 Youree Dr Shreveport, LA 71105",Shreveport,LA,71105,32.4447117,-93.7219479,kroger,4,3,4,3
"9484 Ellerbe Rd., Suite 100 Shreveport, LA 71106",Shreveport,LA,71106,32.393817,-93.728832,kroger,4,3,4,3
"9155 Mansfield Rd Shreveport, LA 71118",Shreveport,LA,71118,32.4038478,-93.8007706,kroger,4,3,4,3
"300 East End Blvd. N. Marshall, TX 75670",Marshall,TX,75670,32.547557,-94.3485635,kroger,4,3,4,3
"701 W Marshall Ave Longview, TX 75601",Longview,TX,75601,32.5000382,-94.7495638,kroger,4,3,4,3
"2415 Us Highway 79 S Henderson, TX 75654",Henderson,TX,75654,32.1292267,-94.8078204,kroger,4,3,4,3
"8824 Geyer Springs Rd Little Rock, AR 72209",Little Rock,AR,72209,34.6700644,-92.3458356,kroger,4,3,4,3
"1100 E Roosevelt Rd Little Rock, AR 72206",Little Rock,AR,72206,34.7248922,-92.2609776,kroger,4,3,4,3
"6420 Colonel Glenn Rd Little Rock, AR 72204",Little Rock,AR,72204,34.7194,-92.3473509,kroger,4,3,4,3
"20820 Interstate 30 N Benton, AR 72019",Benton,AR,72019,34.61071,-92.53078,kroger,4,3,4,3
"1410 Military Rd Benton, AR 72015",Benton,AR,72015,34.578061,-92.5776107,kroger,4,3,4,3
"614 Beechwood St Little Rock, AR 72205",Little Rock,AR,72205,34.7567667,-92.3248647,kroger,4,3,4,3
"8415 W Markham St Little Rock, AR 72205",Little Rock,AR,72205,34.7518831,-92.3682139,kroger,4,3,4,3
"1900 N Polk St Little Rock, AR 72207",Little Rock,AR,72207,34.7695589,-92.33521,kroger,4,3,4,3
"2509 Mccain Blvd North Little Rock, AR 72116",North Little Rock,AR,72116,34.7978933,-92.235763,kroger,4,3,4,3
"4401 Camp Robinson Rd North Little Rock, AR 72118",North Little Rock,AR,72118,34.7950808,-92.2729244,kroger,4,3,4,3
"10300 N Rodney Parham Rd Little Rock, AR 72227",Little Rock,AR,72227,34.7683326,-92.3879841,kroger,4,3,4,3
"6929 John F Kennedy Blvd North Little Rock, AR 72116",North Little Rock,AR,72116,34.8195081,-92.2386516,kroger,4,3,4,3
"16105-B Chenal Pkwy Little Rock, AR 72223",Little Rock,AR,72223,34.7561924,-92.4490834,kroger,4,3,4,3
"14000 Cantrell Rd. Little Rock, AR 72223",Little Rock,AR,72223,34.804101,-92.428925,kroger,4,3,4,3
"103 Gregory Pl Jacksonville, AR 72076",Jacksonville,AR,72076,34.8791531,-92.1101049,kroger,4,3,4,3
"110 Commons Dr Maumelle, AR 72113",Maumelle,AR,72113,34.8478559,-92.4084377,kroger,4,3,4,3
"1295 W Main St Cabot, AR 72023",Cabot,AR,72023,34.9752199,-92.028805,kroger,4,3,4,3
"4407 Central Ave Hot Springs, AR 71913",Hot Springs,AR,71913,34.4503642,-93.0744193,kroger,4,3,4,3
"3341 Central Ave Hot Springs, AR 71913",Hot Springs,AR,71913,34.4738846,-93.0591943,kroger,4,3,4,3
"215 Airport Rd Hot Springs, AR 71913",Hot Springs,AR,71913,34.4882784,-93.087213,kroger,4,3,4,3
"1009 W Main St Russellville, AR 72801",Russellville,AR,72801,35.2795664,-93.1435668,kroger,4,3,4,3
"855 Salem Rd Conway, AR 72034",Conway,AR,72034,35.089251,-92.4723198,kroger,4,3,4,3
"101 West Oak Street Conway, AR 72032",Conway,AR,72032,35.0904062,-92.4284337,kroger,4,3,4,3
"303 S Saint Louis St Batesville, AR 72501",Batesville,AR,72501,35.7761297,-91.639709,kroger,4,3,4,3
"1820 N Loy Lake Rd Sherman, TX 75090",Sherman,TX,75090,33.6562501,-96.6071793,kroger,4,3,4,3
"500 W University Dr Denton, TX 76201",Denton,TX,76201,33.2319915,-97.1378391,kroger,4,3,4,3
"1310 Clarksville St Paris, TX 75460",Paris,TX,75460,33.6576212,-95.5421823,kroger,4,3,4,3
"4038 Old Denton Rd Carrollton, TX 75007",Carrollton,TX,75007,33.0196594,-96.9133308,kroger,4,3,4,3
"3939 Frankford Rd Dallas, TX 75287",Dallas,TX,75287,32.9985436,-96.8460385,kroger,4,3,4,3
"4620 SH 121 Lewisville, TX 75056",Lewisville,TX,75056,33.0622947,-96.8893145,kroger,4,3,4,3
"3305 N. Dallas Pkwy Plano, TX 75093",Plano,TX,75093,33.0476448,-96.83197,kroger,4,3,4,3
"3770 Belt Line Rd Addison, TX 75001",Addison,TX,75001,32.9505772,-96.8528047,kroger,4,3,4,3
"950 E Sandy Lake Rd Coppell, TX 75019",Coppell,TX,75019,32.9707799,-96.9609775,kroger,4,3,4,3
"17194 Preston Rd Dallas, TX 75248",Dallas,TX,75248,32.9844762,-96.8011721,kroger,4,3,4,3
"6805 Main St The Colony, TX 75056",The Colony,TX,75056,33.0980654,-96.893804,kroger,4,3,4,3
"7505 N Macarthur Blvd Irving, TX 75063",Irving,TX,75063,32.908531,-96.960932,kroger,4,3,4,3
"4851 Legacy Dr Frisco, TX 75034",Frisco,TX,75034,33.117634,-96.8415887,kroger,4,3,4,3
"160 N Coit Rd Richardson, TX 75080",Richardson,TX,75080,32.9532468,-96.7673296,kroger,4,3,4,3
"1101 Flower Mound Rd Flower Mound, TX 75028",Flower Mound,TX,75028,33.0096573,-97.0469111,kroger,4,3,4,3
"2925 Custer Rd Plano, TX 75075",Plano,TX,75075,33.0388317,-96.7351998,kroger,4,3,4,3
"7100 Independence Pkwy Plano, TX 75025",Plano,TX,75025,33.0734103,-96.7486095,kroger,4,3,4,3
"3205 W Main St Frisco, TX 75034",Frisco,TX,75034,33.1510134,-96.8619029,kroger,4,3,4,3
"9700 Coit Rd Plano, TX 75025",Plano,TX,75025,33.1097393,-96.7664146,kroger,4,3,4,3
"7500 Preston Rd Frisco, TX 75034",Frisco,TX,75034,33.1404762,-96.802656,kroger,4,3,4,3
"2709 Cross Timbers Rd Flower Mound, TX 75028",Flower Mound,TX,75028,33.0347564,-97.0720894,kroger,4,3,4,3
"9140 Forest Ln Dallas, TX 75243",Dallas,TX,75243,32.9081859,-96.7449827,kroger,4,3,4,3
"536 Centennial Blvd Richardson, TX 75081",Richardson,TX,75081,32.9364567,-96.7206467,kroger,4,3,4,3
"2671 Little Elm Pkwy Little Elm, TX 75068",Little Elm,TX,75068,33.1704639,-96.8914457,kroger,4,3,4,3
"3612 N Belt Line Rd Irving, TX 75062",Irving,TX,75062,32.855108,-96.9908465,kroger,4,3,4,3
"1320 W McDermott Dr Allen, TX 75013",Allen,TX,75013,33.1025275,-96.7004674,kroger,4,3,4,3
"2201 W Grauwyler Rd Irving, TX 75061",Irving,TX,75061,32.8294759,-96.9747318,kroger,4,3,4,3
"6850 N Shiloh Rd Garland, TX 75044",Garland,TX,75044,32.9773088,-96.663853,kroger,4,3,4,3
"5665 E Mockingbird Ln Dallas, TX 75206",Dallas,TX,75206,32.838522,-96.770778,kroger,4,3,4,3
"4017 14Th St Plano, TX 75074",Plano,TX,75074,33.0154308,-96.6556188,kroger,4,3,4,3
"4901 Maple Ave Dallas, TX 75235",Dallas,TX,75235,32.813971,-96.829108,kroger,4,3,4,3
"2110 E Southlake Blvd Southlake, TX 76092",Southlake,TX,76092,32.942842,-97.121898,kroger,4,3,4,3
"4142 Cedar Springs Rd Dallas, TX 75219",Dallas,TX,75219,32.813434,-96.812323,kroger,4,3,4,3
"515 S Macarthur Blvd Irving, TX 75060",Irving,TX,75060,32.8095186,-96.9609646,kroger,4,3,4,3
"3400 FM 407 E. Bartonville, TX 76226",Bartonville,TX,76226,33.075135,-97.130365,kroger,4,3,4,3
"4650 West University Drive Prosper, TX 75078",Prosper,TX,75078,33.220715,-96.877603,kroger,4,3,4,3
"10677 E Northwest Hwy Dallas, TX 75238",Dallas,TX,75238,32.8656047,-96.7015117,kroger,4,3,4,3
"12221 Custer Rd Frisco, TX 75035",Frisco,TX,75035,33.177135,-96.735347,kroger,4,3,4,3
"4241 Capitol Ave. Dallas, TX 75204",Dallas,TX,75204,32.8067606,-96.7900324,kroger,4,3,4,3
"1212 E Bethany Dr Allen, TX 75002",Allen,TX,75002,33.0826588,-96.6444984,kroger,4,3,4,3
"1060 N Main St Euless, TX 76039",Euless,TX,76039,32.8511403,-97.0806903,kroger,4,3,4,3
"5021 Teasley Ln Denton, TX 76210",Denton,TX,76210,33.1458158,-97.1019251,kroger,4,3,4,3
"1406 W Walnut St Garland, TX 75042",Garland,TX,75042,32.9145293,-96.6498875,kroger,4,3,4,3
"1210 N Greenville Ave Allen, TX 75002",Allen,TX,75002,33.1159361,-96.6497261,kroger,4,3,4,3
"2901 Lake Forest Dr McKinney, TX 75070",Mckinney,TX,75070,33.1745717,-96.6818493,kroger,4,3,4,3
"5190 Highway 78 Sachse, TX 75048",Sachse,TX,75048,32.9688762,-96.6036595,kroger,4,3,4,3
"1592 S Loop 288 Denton, TX 76205",Denton,TX,76205,33.1952229,-97.0957443,kroger,4,3,4,3
"2109 Harwood Rd Bedford, TX 76021",Bedford,TX,76021,32.8535589,-97.1332386,kroger,4,3,4,3
"1250 N. Preston Rd. Prosper, TX 75078",Prosper,TX,75078,33.249771,-96.782391,kroger,4,3,4,3
"2608 W. FM 544 Wylie, TX 75098",Wylie,TX,75098,33.008667,-96.575187,kroger,4,3,4,3
"9150 N. Tarrant Parkway North Richland Hills, TX 76182",North Richland Hills,TX,76182,32.901939,-97.188962,kroger,4,3,4,3
"1801 N. Lake Forest Dr. McKinney, TX 75071",Mckinney,TX,75071,33.216261,-96.6811504,kroger,4,3,4,3
"2475 Ascension Blvd Arlington, TX 76006",Arlington,TX,76006,32.77498,-97.081864,kroger,4,3,4,3
"752 Wynnewood Village Shp Ctr Dallas, TX 75224",Dallas,TX,75224,32.7256809,-96.8328635,kroger,4,3,4,3
"313 E Pioneer Pkwy Grand Prairie, TX 75051",Grand Prairie,TX,75051,32.7081839,-97.0011089,kroger,4,3,4,3
"945 W Lamar Blvd Arlington, TX 76012",Arlington,TX,76012,32.7627302,-97.1177483,kroger,4,3,4,3
"2580 E Arkansas Ln Arlington, TX 76014",Arlington,TX,76014,32.704555,-97.064937,kroger,4,3,4,3
"708 E Pipeline Rd Hurst, TX 76053",Hurst,TX,76053,32.82255,-97.1590664,kroger,4,3,4,3
"200 W Camp Wisdom Rd Duncanville, TX 75116",Duncanville,TX,75116,32.6606682,-96.9092398,kroger,4,3,4,3
"2525 W Interstate 20 Grand Prairie, TX 75052",Grand Prairie,TX,75052,32.673468,-97.0425858,kroger,4,3,4,3
"9135 Boulevard 26 North Richland Hills, TX 76180",North Richland Hills,TX,76180,32.8547227,-97.1903794,kroger,4,3,4,3
"301 S Bowen Rd Arlington, TX 76013",Arlington,TX,76013,32.7332331,-97.1485804,kroger,4,3,4,3
"2210 S Fielder Rd Arlington, TX 76013",Arlington,TX,76013,32.7078771,-97.1338196,kroger,4,3,4,3
"2350 SE Green Oaks Blvd Arlington, TX 76018",Arlington,TX,76018,32.6592425,-97.0660419,kroger,4,3,4,3
"3600 Gus Thomasson Rd Ste 150 Mesquite, TX 75150",Mesquite,TX,75150,32.8138433,-96.6333069,kroger,4,3,4,3
"7201 Boulevard 26 North Richland Hills, TX 76180",North Richland Hills,TX,76180,32.8248823,-97.2277724,kroger,4,3,4,3
"2061 Rufe Snow Dr Keller, TX 76248",Keller,TX,76248,32.8970386,-97.2368451,kroger,4,3,4,3
"235 E. FM 1382 Cedar Hill, TX 75104",Cedar Hill,TX,75104,32.5984833,-96.9395269,kroger,4,3,4,3
"976 Keller Pkwy Keller, TX 76248",Keller,TX,76248,32.9323694,-97.2302751,kroger,4,3,4,3
"5330 S Cooper St Arlington, TX 76017",Arlington,TX,76017,32.6608137,-97.136084,kroger,4,3,4,3
"1001 North Beckley Ave. #500 Desoto, TX 75115",Desoto,TX,75115,32.6072379,-96.8254372,kroger,4,3,4,3
"1707 W University Dr McKinney, TX 75069",Mckinney,TX,75069,33.2155816,-96.6328743,kroger,4,3,4,3
"1950 N. Goliad St. Rockwall, TX 75087",Rockwall,TX,75087,32.949731,-96.460318,kroger,4,3,4,3
"532 W Interstate 30 Garland, TX 75043",Garland,TX,75043,32.8376536,-96.5967749,kroger,4,3,4,3
"2935 Ridge Rd Rockwall, TX 75032",Rockwall,TX,75032,32.8886536,-96.4710446,kroger,4,3,4,3
"525 N Galloway Ave Mesquite, TX 75149",Mesquite,TX,75149,32.771778,-96.600515,kroger,4,3,4,3
"1919 Faithon P Lucas Sr Blvd Mesquite, TX 75181",Mesquite,TX,75181,32.7446098,-96.5536552,kroger,4,3,4,3
"500 Marketplace Boulevard Forney, TX 75126",Forney,TX,75126,32.7455052,-96.451628,kroger,4,3,4,3
"11925 Elam Rd Balch Springs, TX 75180",Balch Springs,TX,75180,32.7203186,-96.6208266,kroger,4,3,4,3
"5241 N. Tarrant Pkwy. Fort Worth, TX 76244",Fort Worth,TX,76244,32.895935,-97.270465,kroger,4,3,4,3
"5701 W Pleasant Ridge Rd Arlington, TX 76016",Arlington,TX,76016,32.6828611,-97.1934749,kroger,4,3,4,3
"6650 N Beach St Fort Worth, TX 76137",Fort Worth,TX,76137,32.8629642,-97.2889218,kroger,4,3,4,3
"12600 N Beach Street Fort Worth, TX 76244",Fort Worth,TX,76244,32.9563127,-97.2799103,kroger,4,3,4,3
"3001 Matlock Rd Mansfield, TX 76063",Mansfield,TX,76063,32.6071632,-97.1181663,kroger,4,3,4,3
"5101 W. Sublett Rd. Arlington, TX 76017",Arlington,TX,76017,32.6487,-97.188804,kroger,4,3,4,3
"3300 E Broad St Mansfield, TX 76063",Mansfield,TX,76063,32.5736961,-97.0834403,kroger,4,3,4,3
"2200 FM 663 Midlothian, TX 76065",Midlothian,TX,76065,32.458735,-96.992907,kroger,4,3,4,3
"3120 S University Dr Fort Worth, TX 76109",Fort Worth,TX,76109,32.7045397,-97.3610417,kroger,4,3,4,3
"3300 Texas Sage Trail Fort Worth, TX 76177",Fort Worth,TX,76177,32.9115648,-97.3093219,kroger,4,3,4,3
"1653 Basswood Blvd. Fort Worth, TX 76131",Fort Worth,TX,76131,32.872194,-97.340178,kroger,4,3,4,3
"1004 S Crowley Rd Crowley, TX 76036",Crowley,TX,76036,32.5633168,-97.3538622,kroger,4,3,4,3
"1631 SW Wilshire Blvd. Burleson, TX 76028",Burleson,TX,76028,32.516585,-97.349245,kroger,4,3,4,3
"3510 Altamesa Blvd Fort Worth, TX 76133",Fort Worth,TX,76133,32.6516241,-97.3665364,kroger,4,3,4,3
"1617 West Henderson Cleburne, TX 76033",Cleburne,TX,76033,32.3370984,-97.4130168,kroger,4,3,4,3
"325 E Spring St Palestine, TX 75801",Palestine,TX,75801,31.7631822,-95.6277496,kroger,4,3,4,3
"3205 N University Dr Nacogdoches, TX 75965",Nacogdoches,TX,75965,31.6330037,-94.6413322,kroger,4,3,4,3
"1215 North St Nacogdoches, TX 75961",Nacogdoches,TX,75961,31.6138391,-94.6540922,kroger,4,3,4,3
"223 IH 45 South Huntsville, TX 77340",Huntsville,TX,77340,30.709438,-95.568188,kroger,4,3,4,3
"2303 Boonville Rd Bryan, TX 77808",Bryan,TX,77808,30.674468,-96.336373,kroger,4,3,4,3
"3965 Dowlen Rd Beaumont, TX 77706",Beaumont,TX,77706,30.1168632,-94.1708088,kroger,4,3,4,3
"3845 Phelan Blvd Beaumont, TX 77707",Beaumont,TX,77707,30.0831801,-94.142254,kroger,4,3,4,3
"9114 Camp Bowie West Blvd Fort Worth, TX 76116",Fort Worth,TX,76116,32.7258885,-97.4772811,kroger,4,3,4,3
"4750 W. Bailey Boswell Rd. Fort Worth, TX 76179",Fort Worth,TX,76179,32.882802,-97.395084,kroger,4,3,4,3
"3915 US-377 Granbury, TX 76049",Granbury,TX,76049,32.453756,-97.726804,kroger,4,3,4,3
"5150 Buffalo Speedway Houston, TX 77005",Houston,TX,77005,29.7271706,-95.4308336,kroger,4,3,4,3
"7747 Kirby Dr Houston, TX 77030",Houston,TX,77030,29.6958915,-95.4154996,kroger,4,3,4,3
"1938 W Gray St Houston, TX 77019",Houston,TX,77019,29.7540862,-95.4054526,kroger,4,3,4,3
"10306 S Post Oak Rd Houston, TX 77035",Houston,TX,77035,29.6693074,-95.4639306,kroger,4,3,4,3
"1440 Studemont St Houston, TX 77007",Houston,TX,77007,29.773344,-95.389864,kroger,4,3,4,3
"1801 S Voss Rd Houston, TX 77057",Houston,TX,77057,29.7482786,-95.5001017,kroger,4,3,4,3
"1035 N Shepherd Dr Houston, TX 77008",Houston,TX,77008,29.7896671,-95.4111566,kroger,4,3,4,3
"4000 Polk St Houston, TX 77023",Houston,TX,77023,29.7397664,-95.3404338,kroger,4,3,4,3
"239 W 20Th St Houston, TX 77008",Houston,TX,77008,29.8046382,-95.4004819,kroger,4,3,4,3
"1505 Wirt Rd Houston, TX 77055",Houston,TX,77055,29.7967052,-95.4864659,kroger,4,3,4,3
"9325 Katy Fwy Houston, TX 77024",Houston,TX,77024,29.782143,-95.5221096,kroger,4,3,4,3
"9919 Westheimer Rd Houston, TX 77042",Houston,TX,77042,29.7363883,-95.5452668,kroger,4,3,4,3
"1352 W 43Rd St Houston, TX 77018",Houston,TX,77018,29.828825,-95.4320364,kroger,4,3,4,3
"6322 Telephone Rd Houston, TX 77087",Houston,TX,77087,29.674677,-95.2910216,kroger,4,3,4,3
"11003 Shadow Creek Pkwy Pearland, TX 77584",Pearland,TX,77584,29.5830687,-95.389849,kroger,4,3,4,3
"2300 Gessner Rd Houston, TX 77080",Houston,TX,77080,29.8140454,-95.5440146,kroger,4,3,4,3
"12555 Briar Forest Dr Houston, TX 77077",Houston,TX,77077,29.7524539,-95.605287,kroger,4,3,4,3
"14344 Memorial Dr Houston, TX 77079",Houston,TX,77079,29.7711949,-95.5992075,kroger,4,3,4,3
"8323 Broadway St Pearland, TX 77581",Pearland,TX,77581,29.56056,-95.3489198,kroger,4,3,4,3
"1520 Eldridge Pkwy Houston, TX 77077",Houston,TX,77077,29.7575194,-95.6273977,kroger,4,3,4,3
"9303 Highway 6 S Houston, TX 77083",Houston,TX,77083,29.6782723,-95.6410691,kroger,4,3,4,3
"6200 Highway 6 Missouri City, TX 77459",Missouri City,TX,77459,29.5635804,-95.5654878,kroger,4,3,4,3
"12434 State Highway 249 Houston, TX 77086",Houston,TX,77086,29.9123338,-95.477855,kroger,4,3,4,3
"10250 Highway 6 Missouri City, TX 77459",Missouri City,TX,77459,29.5296822,-95.5110223,kroger,4,3,4,3
"3245 Fm 518 Pearland, TX 77581",Pearland,TX,77581,29.5606099,-95.2715022,kroger,4,3,4,3
"12620 Woodforest Blvd Houston, TX 77015",Houston,TX,77015,29.7894759,-95.2009541,kroger,4,3,4,3
"11565 S Highway 6 Sugar Land, TX 77498",Sugar Land,TX,77498,29.6479694,-95.6494359,kroger,4,3,4,3
"3550 Spencer Hwy Pasadena, TX 77504",Pasadena,TX,77504,29.6634041,-95.1895964,kroger,4,3,4,3
"11701 S Sam Houston Pkwy E Houston, TX 77089",Houston,TX,77089,29.6032731,-95.2148462,kroger,4,3,4,3
"18861 University Boulevard Sugar Land, TX 77479",Sugar Land,TX,77479,29.5517454,-95.5841622,kroger,4,3,4,3
"6350 N Eldridge Pkwy Houston, TX 77041",Houston,TX,77041,29.8653988,-95.6067981,kroger,4,3,4,3
"9125 W Sam Houston Pkwy N Houston, TX 77064",Houston,TX,77064,29.9041147,-95.5556225,kroger,4,3,4,3
"2619 Red Bluff Rd Pasadena, TX 77506",Pasadena,TX,77506,29.6966036,-95.1737224,kroger,4,3,4,3
"4825 Sweetwater Blvd Sugar Land, TX 77479",Sugar Land,TX,77479,29.5853732,-95.6332847,kroger,4,3,4,3
"6425 FM 1464 Rd Richmond, TX 77407",Richmond,TX,77407,29.7086816,-95.6859098,kroger,4,3,4,3
"9330 Jones Rd Houston, TX 77065",Houston,TX,77065,29.9082773,-95.5835528,kroger,4,3,4,3
"14710 Woodforest Blvd Houston, TX 77015",Houston,TX,77015,29.789622,-95.1592932,kroger,4,3,4,3
"6767 Spencer Hwy Pasadena, TX 77505",Pasadena,TX,77505,29.6654233,-95.1352796,kroger,4,3,4,3
"8550 Highway 6 North Houston, TX 77095",Houston,TX,77095,29.9025308,-95.6317137,kroger,4,3,4,3
"12400 Fm 1960 Rd W Houston, TX 77065",Houston,TX,77065,29.9240479,-95.6044646,kroger,4,3,4,3
"151 N Friendswood Dr Friendswood, TX 77546",Friendswood,TX,77546,29.5356005,-95.2058696,kroger,4,3,4,3
"13133 Veterans Memorial Dr Houston, TX 77014",Houston,TX,77014,29.9768371,-95.4915099,kroger,4,3,4,3
"12222 Jones Rd Houston, TX 77070",Houston,TX,77070,29.9517459,-95.5823718,kroger,4,3,4,3
"8011 W Grand Pkwy S Richmond, TX 77407",Richmond,TX,77407,29.6639089,-95.7382645,kroger,4,3,4,3
"18030 FM 529 Rd Cypress, TX 77433",Cypress,TX,77433,29.881445,-95.68556,kroger,4,3,4,3
"14221 E Sam Houston Pkwy, N Houston, TX 77044",Houston,TX,77044,29.9242174,-95.2036449,kroger,4,3,4,3
"22150 Westheimer Pkwy Katy, TX 77450",Katy,TX,77450,29.735585,-95.7538029,kroger,4,3,4,3
"10010 Cypresswood Dr Houston, TX 77070",Houston,TX,77070,29.9833388,-95.5659001,kroger,4,3,4,3
"6055 N Fry Rd Katy, TX 77449",Katy,TX,77449,29.8600669,-95.7216807,kroger,4,3,4,3
"1950 El Dorado Blvd Houston, TX 77062",Houston,TX,77062,29.5779161,-95.1204152,kroger,4,3,4,3
"6315 Garth Rd Baytown, TX 77521",Baytown,TX,77521,29.792322,-94.982799,kroger,4,3,4,3
"1300 W Fairmont Pkwy La Porte, TX 77571",La Porte,TX,77571,29.6537825,-95.032225,kroger,4,3,4,3
"3820 Atascocita Rd Humble, TX 77396",Humble,TX,77396,29.978981,-95.2150261,kroger,4,3,4,3
"1700 N Alexander Dr Baytown, TX 77520",Baytown,TX,77520,29.7402016,-94.9520568,kroger,4,3,4,3
"19300 W Lake Houston Pkwy Humble, TX 77346",Humble,TX,77346,30.001079,-95.1609357,kroger,4,3,4,3
"16400 El Camino Real Houston, TX 77062",Houston,TX,77062,29.558579,-95.124616,kroger,4,3,4,3
"9475 FM 1960 Bypass Rd W Humble, TX 77338",Humble,TX,77338,30.007065,-95.281223,kroger,4,3,4,3
"1905 El Mar Ln Seabrook, TX 77586",Seabrook,TX,77586,29.568918,-95.0255079,kroger,4,3,4,3
"3135 E Fm 528  Rd. Friendswood, TX 77546",Friendswood,TX,77546,29.5208856,-95.1600336,kroger,4,3,4,3
"250 S Egret Bay Blvd League City, TX 77573",League City,TX,77573,29.5193785,-95.0753165,kroger,4,3,4,3
"3410 Northpark Dr Kingwood, TX 77345",Kingwood,TX,77345,30.0666723,-95.1871526,kroger,4,3,4,3
"25651 Us Hwy 59 N Kingwood, TX 77339",Kingwood,TX,77339,30.0721487,-95.243004,kroger,4,3,4,3
"1920 W League City Parkway League City, TX 77573",League City,TX,77573,29.488508,-95.113496,kroger,4,3,4,3
"5671 Treaschwig Rd Spring, TX 77373",Spring,TX,77373,30.0457619,-95.34811,kroger,4,3,4,3
"2750 E League City Pkwy League City, TX 77573",League City,TX,77573,29.5077946,-95.0412982,kroger,4,3,4,3
"360 Cypress Creek Pkwy Houston, TX 77090",Houston,TX,77090,30.0215311,-95.4353922,kroger,4,3,4,3
"3410 Gulf Fwy Dickinson, TX 77539",Dickinson,TX,77539,29.4498615,-95.0797355,kroger,4,3,4,3
"22030 Market Place Dr. New Caney, TX 77357",New Caney,TX,77357,30.133213,-95.236755,kroger,4,3,4,3
"3100 S Gordon St Alvin, TX 77511",Alvin,TX,77511,29.3983525,-95.2493295,kroger,4,3,4,3
"3541 Palmer Hwy Texas City, TX 77590",Texas City,TX,77590,29.3934765,-94.949374,kroger,4,3,4,3
"9703 Barker Cypress Rd. Cypress, TX 77433",Cypress,TX,77433,29.9191828,-95.689644,kroger,4,3,4,3
"17455 Spring Cypress Rd Cypress, TX 77429",Cypress,TX,77429,29.9710183,-95.6901248,kroger,4,3,4,3
"13135 Louetta Rd Cypress, TX 77429",Cypress,TX,77429,29.9941259,-95.6215342,kroger,4,3,4,3
"20355 Cypresswood Dr. Cypress, TX 77433",Cypress,TX,77433,29.990255,-95.736796,kroger,4,3,4,3
"2700 West Grand Parkway N. Katy, TX 77449",Katy,TX,77449,29.812571,-95.770157,kroger,4,3,4,3
"15802 Champion Forest Dr Spring, TX 77379",Spring,TX,77379,30.0029764,-95.5316182,kroger,4,3,4,3
"8745 Spring Cypress Rd Spring, TX 77379",Spring,TX,77379,30.0327425,-95.552755,kroger,4,3,4,3
"1550 W Grand Pkwy S Katy, TX 77494",Katy,TX,77494,29.7580735,-95.7784412,kroger,4,3,4,3
"14060 FM 2920 Rd Tomball, TX 77377",Tomball,TX,77377,30.092031,-95.63428,kroger,4,3,4,3
"18518 Kuykendahl Rd Spring, TX 77379",Spring,TX,77379,30.0404074,-95.4862146,kroger,4,3,4,3
"6060 FM 2920 Rd Spring, TX 77379",Spring,TX,77379,30.0758179,-95.5170944,kroger,4,3,4,3
"9806 Gaston Road Katy, TX 77494",Katy,TX,77494,29.736724,-95.809772,kroger,4,3,4,3
"1712 Spring Green Blvd. Katy, TX 77494",Katy,TX,77494,29.762913,-95.843927,kroger,4,3,4,3
"24350 Kuykendahl Road Tomball, TX 77375",Tomball,TX,77375,30.1147978,-95.552451,kroger,4,3,4,3
"25050 F.M. 1093 Richmond, TX 77406",Richmond,TX,77406,29.700373,-95.8117549,kroger,4,3,4,3
"2150 Spring Stuebner Spring, TX 77389",Spring,TX,77389,30.085446,-95.448363,kroger,4,3,4,3
"6700 Woodlands Pkwy Ste 600 The Woodlands, TX 77382",The Woodlands,TX,77382,30.182675,-95.5354248,kroger,4,3,4,3
"24401 Brazos Town Xing Rosenberg, TX 77471",Rosenberg,TX,77471,29.5415251,-95.7507484,kroger,4,3,4,3
"3731 Riley Fuzzel Rd Spring, TX 77386",Spring,TX,77386,30.118346,-95.381863,kroger,4,3,4,3
"2301 Rayford Rd Spring, TX 77386",Spring,TX,77386,30.1243945,-95.4073559,kroger,4,3,4,3
"2222 Interstate 45 N Conroe, TX 77301",Conroe,TX,77301,30.336172,-95.477188,kroger,4,3,4,3
"341 S Loop 336 W Conroe, TX 77304",Conroe,TX,77304,30.276312,-95.464914,kroger,4,3,4,3
"12605 I-45 N Willis, TX 77318",Willis,TX,77318,30.422273,-95.494585,kroger,4,3,4,3
"8000 Research Forest Dr The Woodlands, TX 77382",The Woodlands,TX,77382,30.2107473,-95.5280016,kroger,4,3,4,3
"6616 Fm 1488 Rd Magnolia, TX 77354",Magnolia,TX,77354,30.2233071,-95.5670727,kroger,4,3,4,3
